ESCH COLI      4971-73 11000001011000111111100111111100010111100010001
ESCH COLI      1193-83 11000001011000111111100111111100011010110010101
ESCH COLI      0560-82 11000001111000110111100111111100011011110010101
SALM ARIZ      0637-84 11001001111000101111100111111100011010110010111
ESCH COLI      3437-87 11000001110000111111100111111100011011010010101
ESCH COLI      3431-86 11000001110000111111100111111100011011110010101
ESCH COLI      3414-86 11000001110000111111100111111100011011110010101
ESCH COLI      2869-78 11000001110000111111100111111100011011110010101
ESCH COLI      0543-84 11000001110000111111100111111100011011110010101
ESCH COLI      ------- 11000001011000111111100111111100010111110010001
ESCH COLI      0175-83 11010001110010111111100111111100011011110010101
ESCH COLI      3312-87 11000001110000111110100111111100011011110010101
ESCH COLI      0050-74 11000001011000111111100111111100011111110110001
ESCH COLI      2285-74 11001001011010111111100111111100011111110110001
ESCH COLI      1186-83 11010001011000111111100111111100111011110010111
ESCH COLI      1544-77 11001001011000111111101111111100011011110010101
ESCH COLI      0961-84 11000001111000111111100111111110011011010010101
ESCH COLI      2920-80 11000001111000111111100111111110011011110010101
ESCH COLI      2919-80 11000001111000111111100111111110011011110010101
ESCH COLI      3135-85 11000001111000111110100111111100011011110010101
ESCH COLI      0009-83 11000001111000111110100111111100011011110010101
ESCH COLI      1183-84 11000001111010111111100111111100011011110010101
ESCH COLI      0831-84 11000001111010111111100111111100011011110010101
ESCH COLI      0393-84 11000001011010111111100111111100011011110010101
ESCH COLI      1816-79 11000001111010111111100110111111011010110010101
ESCH COLI      2074-80 11001001011000111111100111111110011011110010101
ESCH COLI      0890-81 11001001011000111111100111111110011011110010101
ESCH COLI      0863-74 11001001011000111111100111111100010111110010101
ESCH COLI      0712-79 11000001011000111110100111111100011011110010101
ESCH COLI      0382-83 11000001011000111111100111111100011111110010101
ESCH COLI      3113-85 11000001110000111110100111111100011011110010111
ESCH COLI      3631-77 11000000010010111111100111111100011111110010111
ESCH COLI      2951-77 11000001011000111111100111111100011011110010101
ESCH COLI      0529-79 11000001011000111111100111111100011011110010101
ESCH COLI      0373-83 11000001011000111111100111111100011011110010101
ESCH COLI      1998-80 11000001110001111111100111111100011011110010111
ESCH COLI      3197-86 11000001011000111111100111111110011011110010111
ESCH COLI      3027-85 11000001011000111111100111111100011011110010111
ESCH COLI      1793-78 11000001011000111111100111111100011011110010111
ESCH COLI      0394-84 11000001011000111111100111111100011011110010111
ESCH COLI      3204-85 11000001010000111111100111111100011011110010111
ESCH COLI      3168-85 11000001010000111111100111111100011011110010111
ESCH COLI      3085-78 11000001010000111111100111111100011011110010111
ESCH COLI      1689-78 11000001010000111111100111111100011011110010111
ESCH COLI      3288-87 11000001011000111110100111111100011011110010111
ESCH COLI      3287-87 11000001011000111110100111111100011011110010111
ESCH COLI      0278-80 11000011011000111110100111111100011011110010111
ESCH COLI      0839-83 11000001011010111011100101111100011011110010111
ESCH COLI      3009-87 11000001111001110111100111111100011011110010111
ESCH COLI      2397-74 11001001011000111111100111111100011011110010101
ESCH COLI      1607-78 11001001011000111111100111111100011010110010101
ESCH COLI      1121-79 11000001100000111111110111111100011111100010101
ESCH COLI      0293-84 11000001111000111111100111111100011011010010101
ESCH COLI      2900-81 11000001111000111111100111111100011011110010101
ESCH COLI      2667-78 11000001111000111111100111111100011011110010101
ESCH COLI      2199-81 11000001111000111111100111111100011011110010101
ESCH COLI      1267-80 11000001111000111111100111111100011011110010101
ESCH COLI      1083-84 11000001111000111111100111111100011011110010101
ESCH COLI      0936-84 11000001111000111110100111111100011011110010111
ESCH COLI      9416-77 11000001111000111111100111111100011011110010111
ESCH COLI      1259-84 11000001111000111111100111111100011011110010111
ESCH COLI      1256-83 11000001111000111111100111111100011011110010111
ESCH COLI      0747-84 11000001111000111111100111111100011011110010111
ESCH COLI      0313-78 11000001111000111111100111111100011011110010111
ESCH COLI      0178-83 11000001111000111111100111111100011011110010111
ESCH COLI      0138-77 11000001111000111111100111111100011011110010111
ESCH COLI      3286-87 11000001111000111111100111101100011011110010111
ESCH COLI      3046-88 11000001110000111111100111111100011011010010111
ESCH COLI      2451-81 11000001110000111111100111111100011011110010111
ESCH COLI      1566-79 11000001110000111111100111111100011011110010111
ESCH COLI      1092-84 11000001110000111111100111111100011011110010111
ESCH COLI      0837-79 11000001110000111111100111111100011011110010111
ESCH COLI      0666-84 11000001110000111111100111111100011011110010111
ESCH COLI      0578-79 11000001110000111111100111111100011011110010111
ESCH COLI      3141-85 11000001111000111111100111111110011011110010111
ESCH COLI      0848-84 11000001111000111011000111111110011011010010111
ESCH COLI      0823-78 11010001011000111111100111111100011011110010111
ESCH COLI      0112-84 11010001011000111111100111111100011011110010111
ESCH COLI      0111-84 11010001011000111111100111111100011011110010111
ESCH COLI      0177-84 11010001011000111110100111111100011011110010111
ESCH COLI      0323-71 11001001011000111111100111111100011001110010101
ESCH COLI      0327-73 11001001011000111111100111111100010101110110101
ESCH COLI      0110-84 11010001011000111111100110111100011011110010101
ESCH COLI      0757-75 11001001011000111011100111111100011111110110101
ESCH COLI      0756-75 11001001011000111011100111111100011011110110101
ESCH COLI      0120-84 11010001111000111111100111111100011011110010111
ESCH COLI      1214-83 11010001111000111011100111111100011011110010101
ESCH COLI      1943-74 11001001011000111111100111111100010001110010001
ESCH COLI      1260-80 11001001111000110111100111111100011011110010001
ESCH COLI      4448-74 11000101111000111010000111111100011010110110101
YERS KRIS      2960-78 11000100011010110010110110011110010110100010101
YERS KRIS      0160-83 01000100010010111010100110011110010110000010111
YERS ENTE      0610-83 11100100011010100110101110011110010110100010111
YERS ENTE      1797-78 01000100011000111010000110011110010110110010101
YERS KRIS      0199-78 01000100010000111010101110011110010110101010101
YERS KRIS      0199-78 01000100010000111010101110011110010110101010101
YERS KRIS      2021-81 01000100010010101010100110011110010010100010101
YERS KRIS      2023-81 11000100010010101010100110011110010010000010101
YERS KRIS      1797-78 01000100011000111010000110011110010110110010111
YERS KRIS      1580-77 01000100010000101010101110011110010100100010101
YERS ENTE      3188-86 11000100011000100110100110011110010110100010001
YERS FRED      0812-83 11000100010000101110100110111110010110110010101
YERS FRED      0811-83 11000100010000101110100110111110010110110010111
YERS FRED      0034-83 11000100011000101110101110111110010110110010101
YERS FRED      2581-77 11000100010010101110101110111110010110110010101
YERS ENTE      1463-82 01100100010010100110001110011110010010100010101
YERS ENTE      1433-80 11010100011000100110101110011110010110110010101
YERS ENTE      0573-84 11010100010000100110101110011110010110101010101
YERS ENTE      0461-84 11010100010000100110101110011110010110101010101
YERS ENTE      0603-80 11000100010000110110101110011110010110011010101
YERS KRIS      0033-83 11000100011000101010101110011110000110110010101
YERS ENTE      2648-77 11000100010000111110101110011110010110111010101
YERS ENTE      2062-82 01010100010000101010101110011110010110100010101
YERS ENTE      0800-80 11000100010000110110101110011110010110100010101
YERS ENTE      1459-82 11000100010000110110101110011110010110101010101
YERS ENTE      1461-82 11000100010010110110101110011110010110101010101
YERS ENTE      0766-84 11000100010000101110101111001110010110101010111
YERS ENTE      0763-84 11000100010000101110101111001110010110101010111
YERS ENTE      1462-82 11000100010010100110110110011110010110101010111
YERS ENTE      1200-84 11000100010000101110101110011110010010100010111
YERS ENTE      3504-85 11000100010010100110101110011110010110101010111
YERS ENTE      1458-82 11000100010010100110101110011110010110101010111
YERS ENTE      1253-83 11000100010010100110101110011110010110101010111
YERS ENTE      0258-83 11000100010010100110101110011110010110101010111
YERS KRIS      2022-81 11000100010000101010000110011110010110100010101
YERS KRIS      2284-79 01000100011000100010101110011110010010111110101
YERS ENTE      3080-85 11000100010000100110101110011110010110100010111
YERS ENTE      1149-84 11000100010000100110101110011110010110100010111
YERS ENTE      0518-83 11000100010000100110101110011110010110100010111
YERS ENTE      3356-86 11000100010000100110101110011110010110100110111
YERS ENTE      3408-86 11000100010000100110101110011110010110101010111
YERS ENTE      3333-86 11000100010000100110101110011110010110101010111
YERS ENTE      3222-85 11000100010000100110101110011110010110101010111
YERS ENTE      3220-85 11000100010000100110101110011110010110101010111
YERS ENTE      3082-85 11000100010000100110101110011110010110101010111
YERS ENTE      1254-83 11000100010000100110101110011110010110101010111
YERS ENTE      0572-84 11000100010000100110101110011110010110101010111
YERS ENTE      0765-84 11010100010000100110101110011110010110101010111
YERS KRIS      0494-84 01000000010000100010101110011110000110100010111
YERS ENTE      3219-85 11000100010000100110100110011110010110101010101
YERS ENTE      0088-81 11000100010000110110101110011110010110101010111
YERS ENTE      0673-83 01000100010000100110101110011110010110100010111
YERS ENTE      0065-84 11000100010000101110101111001110010110101010101
YERS ENTE      2650-77 11000100010000101110101110011110010110101110101
YERS FRED      1462-81 11000000010000100110100110111110010110101010101
YERS FRED      2507-87 11000100010000100110101110111110010110101010111
YERS ENTE      3077-85 11000100010000100110101110011110010110100010101
YERS ENTE      1251-83 11000100010000100110101110011110010110100010101
YERS ENTE      1150-84 11000100010000100110101110011110010110100010101
YERS ENTE      3053-86 11000100010000100110101110011110010110101010101
YERS ENTE      3052-86 11000100010000100110101110011110010110101010101
YERS ENTE      2666-81 11000100010000100110101110011110010110101010101
YERS ENTE      2649-77 11000100010000100110101110011110010110101010101
YERS ENTE      1693-77 11000100010000100110101110011110010110101010101
YERS ENTE      0693-84 11000100010000100110101110011110010110101010101
YERS ENTE      0519-83 11000100010000100110101110011110010110101010101
YERS ENTE      0453-77 11000100010000100110101110011110010110101010101
YERS ENTE      0128-84 11000100010000100110101110011110010110101010101
YERS ENTE      3209-86 11000100010000100110100110011110010110100010001
YERS ENTE      0940-77 11000100010000100110101110011110010110111010101
YERS ENTE      3055-85 11000000010000100110101110011110010110000010101
YERS ENTE      1324-77 11000000010000100110101110011110010110101010101
YERS FRED      1461-81 11000000010000100110101110111110010110100110101
YERS KRIS      3214-85 01000100010010101010100110011110010110100010111
YERS KRIS      3274-86 01000100010010101010100110011110010110100010101
YERS KRIS      3273-86 01000100010010101010100110011110010110100010101
YERS KRIS      3083-85 01000100010000100010100110011110010110000010111
YERS ENTE      3081-85 11000100010000101110100110011110010110100010111
YERS ENTE      3078-85 11000100010000101110100110011110010110100010111
YERS ENTE      3221-85 11000100010000100110100110011110010110100010111
YERS ENTE      2570-79 11000100010010100110101110011110010110111010111
YERS ENTE      0114-83 11100100010000100110101110011110010110111010101
YERS ENTE      0137-83 11100100010000110110101110011110010110111010101
YERS FRED      2409-87 11000100010000101110101110111110010110100010101
YERS ENTE      0661-77 11000100010000100110101110011110010110111010001
YERS FRED      1869-79 11010100010000100110101110111110010110011010111
YERS FRED      0786-79 11000100010000101110101110111110010110110110101
YERS ENTE      0672-83 11000100011010100110101110011110010110100010101
YERS ENTE      0587-83 11000100011010100110101110011110010110100010101
YERS ENTE      3132-85 11000100010010100110101110011110010110100010101
YERS ENTE      0859-82 11000100010010100110101110011110010110101010101
YERS ENTE      0113-83 11100100011010100110101110011110010110101010101
YERS ENTE      1293-82 11000100010000101110001110011110010010101010111
YERS ENTE      0962-79 11000100010000110110001110011110010010101010101
YERS ENTE      0260-83 11100100010000100110001110011110010010101010101
YERS ENTE      0802-77 11000100010000110110000110011110010010111010101
YERS ENTE      0259-83 11100100010000110110001110011110010010101010101
YERS ENTE      3468-85 11000100010010100110001110011110010010101010101
YERS ENTE      1568-82 11000100010000100110001110011110010010100010101
YERS ENTE      1464-82 11000100010000100110001110011110010010101010101
YERS ENTE      1137-77 11000100010000100110001110011110010010101010101
YERS ENTE      0744-77 11000100010000100110001110011110010010101010101
YERS ENTE      0192-82 11000100010000100110001110011110010010101010101
YERS ENTE      1165-83 11000100010000100110001110011110010010101010111
YERS ENTE      0840-83 11000100010000100110001110011110010010101010111
YERS ENTE      0309-83 11000100010000100110000110011110010010101010111
YERS ENTE      0726-84 01010100010000100110000110011110010010101010101
YERS ENTE      3471-85 11000100010010101110100110011110010010101010111
YERS ENTE      3271-86 11000100010000101110100110001110010010100010111
YERS ENTE      1467-82 11000100010010100110100110010110010110101010111
YERS FRED      3041-85 11000000010000100110100110111110010110100010111
YERS FRED      1803-81 11010100010000101110101110111110010110101010111
YERS FRED      3020-85 11010000010010101110100110111110010100100110101
YERS FRED      0871-77 11010100000010111110101110111110010100100010101
EWIN AMER      4695-84 11100000000001010101000001011100101100000101010
TATU PTYS      9595-78 11100011110001100100100000001100011010000010001
SERR MARC      1326-76 00110001011110100110111100010110010110110110101
SERR MARC      0285-80 00110001011111100110101101010100010010110110111
SERR MARC      2766-73 00110101011110100110101100010100011110111110101
SERR MARC      0895-80 00110001011110110110111100010110010010011110111
SERR MARC      0386-79 00111001111111110110111100010110010010111110101
SERR MARC      2060-78 00110101111110110110111100010110010010111110111
SERR MARC      4083-87 00110001011111100110111100010100010011111110101
SERR MARC      2275-79 00110001011111110110101100010110010010111110101
SERR MARC      4163-83 00110001001111110110111100010110010010111110101
SERR MARC      4063-87 00110001011111101110111100010100010010111110101
SERR MARC      9165-81 10110001011111110110101100010110010010011110101
SERR MARC      9081-77 00110001011111110110111100010100010010011110101
SERR MARC      2837-74 00110101010100110110101100010100010110111110101
SERR MARC      4355-85 00110001011110110110101100110100011010101110101
SERR MARC      1169-82 00110001011111110110100100010110010010111110101
SERR MARC      1729-81 00110001011111110110100100010110110010111110101
SERR MARC      0724-80 00110101011111110110111100000100110010111110101
SERR MARC      1878-81 10110001011110110110111100010100010011111110111
SERR MARC      0922-82 10110101011110110110111100010100010010101110101
SERR MARC      1011-82 01110001001110110110111100010100010010111110001
SERR MARC      1378-81 00110001001110110110100100010110010010111110111
SERR MARC      0771-79 00110001011110110110111100010100010010011110111
SERR MARC      3265-78 00110001011110110110101100010100010010111110111
SERR MARC      1119-81 00110001011111100110101100010100010010111110111
SERR MARC      1816-80 00110001011111110110101100010100010010111110111
SERR MARC      2873-79 00110001011111110110111100010100010010111110011
SERR MARC      2874-79 00110101011111110110111100010100010010111110011
SERR MARC      2524-80 00110101011110110111101100010100010010011110111
SERR MARC      2818-77 00110001010110110110111100010110010010111110101
SERR MARC      2800-77 00110001010110110110111100010100010010111110101
SERR MARC      2801-77 01110001010110110110111100010110010010111110101
SERR MARC      2799-77 01110001010110110110111100010110010010111110101
SERR MARC      0546-82 01110001011111100110100100011110010010111110101
SERR MARC      1736-81 01110001011111100110101100011110010010101110111
SERR MARC      1763-78 00110001011110100110111100010100010010110110101
SERR MARC      4328-83 00110001011110100110111100010110010010111110101
SERR MARC      2712-80 00110001011111100110100100010100010010111110101
SERR MARC      0923-82 00110101011110100110111100010100010010111110101
SERR MARC      0813-61 01110001011110100110101100010100010010111110101
SERR MARC      1726-77 01110001011110100110111100010110010010101110101
SERR MARC      0394-77 01110001011110110110101100010100010010111110101
SERR MARC      1050-81 00110001011110110110111100010100010010101110101
SERR MARC      4015-73 00110101011110110110101100010100010010101110101
SERR MARC      2427-57 00110001011110110110101100010110010010111110101
SERR MARC      2088-77 00110001011110110110111100010100010010111110101
SERR MARC      4034-87 00110001011110110110111100010110010010111110101
SERR MARC      2431-57 00110001011110110110111100010110010010111110101
SERR MARC      0426-78 00110001011110110110111100010100110010011110101
SERR MARC      2455-81 00110001011110110110101100010100010010111110101
SERR MARC      2246-81 00110001011110110110101100010110010010011110101
SERR MARC      2434-57 00110001011110110110100100010100010010111110101
SERR MARC      4236-85 00110101011110110110111100011110010010111110101
SERR MARC      9502-78 00110101011110110110101100010110010010111110101
SERR MARC      4031-82 00110101011110110110101100010100010010111110101
SERR MARC      2334-78 00110011011101110110101100010100010010111110101
SERR MARC      1821-78 00110001011111110110101100010100010010111110101
SERR MARC      1817-80 00110001011111110110101100010100010010111110101
SERR MARC      1038-78 00110001011110110110101100010100010000011110101
SERR MARC      4340-74 00110101011110110110111100010100010010111110101
SERR MARC      4022-85 00110101011110110110111100010100010010111110101
SERR MARC      0335-77 00110001011110110110111100011110110010111110101
SERR MARC      3034-77 01110101011110110110111100010110110010111110101
SERR MARC      2884-77 01110101011110110110111100010110110010111110101
SERR MARC      2883-77 01110101011110110110111100010110110010111110101
SERR MARC      2882-77 01110101011110110110111100010110110010111110101
SERR MARC      2881-77 01110101011110110110111100010110110010111110101
SERR MARC      2880-77 01110101011110100110111100010110110010111110101
SERR MARC      2879-77 01110101011110100110111100010110110010111110101
SERR MARC      2263-77 01100001011110110110111100011110110010111110101
SERR MARC      1010-82 00110001001110110110111100010100010010111110101
SERR MARC      1094-77 00110001000110111110111100010100010010111110101
SERR MARC      2052-80 00110101001111110110111000010110010010111110101
SHIG FLEX      0077-83 11000000000000100000000110110100000000010010001
SHIG DYSE      3007-88 01000000000000100000000110000100000000000010001
SHIG DYSE      1121-82 01000000000000100000000110000100000000000010011
SHIG DYSE      1542-82 01000000000000100000000000010100000000000010001
SHIG BOYD      0238-83 11000000000000100010000010001100000000000010011
SHIG DYSE      1937-79 11000000000000100000000000110100000010100010011
SHIG DYSE      3152-88 11000000000000100000000000100100000010100010001
SHIG DYSE      3133-87 11000000000000100000000000100100000010100010011
SHIG DYSE      2261-81 11000000000000100000000000100100000010100010011
SHIG FLEX      0588-82 11000000000000100010000110010100000000000010011
SHIG FLEX      3547-87 11000000000000100010000110010100000000000010001
SHIG FLEX      1489-81 11000000000000100010000110010100000000000010001
SHIG FLEX      0192-80 11000000000000100010000110010100000000000010001
SHIG FLEX      3177-87 11000000000000100000000100110100000000100010011
SHIG DYSE      1789-81 11000000000000100000000100100100000000100010001
SHIG DYSE      1194-80 11000000000000100000000100100100000000100010001
SHIG FLEX      3578-87 01000000000000100100000110010000000000000010001
SHIG DYSE      2340-80 11000000000000100000000100110100001010100010001
SHIG DYSE      0413-81 11000000000000100000000100110100001010100010001
SHIG BOYD      1119-84 11000000000000100010000110000100000000000010011
SHIG FLEX      2611-77 11000000000000100010000110000100000000000010011
SHIG FLEX      0160-84 11000000000000100010000110000100000000000010011
SHIG DYSE      1988-81 11000000000000100000000000110100000000100010011
SHIG DYSE      0529-84 11000000000000100000000010100000000000000010001
SHIG DYSE      0726-80 11000000000000100000000000110100001010100010001
SHIG DYSE      1989-81 11000000000000100000000000110100000000100010001
SHIG DYSE      0349-83 11000000000000100000000000100100000000100010001
SHIG DYSE      3053-88 11000000000000100000000000100100001010100010001
SHIG DYSE      2993-81 11000000000000100000000000100100001010100010001
SHIG DYSE      0336-82 11000000000000100000000000100100001010100010011
SHIG DYSE      3040-78 11000000000000100000000000100100000000000010001
SHIG FLEX      2015-82 01000000000000100010000010000100000000000010011
SHIG FLEX      2829-80 11000000000000100010000100110100000000010010001
SHIG FLEX      1878-80 11000000000000100010000100110100000000000010001
ESCH COLI      3068-79 11000000000000100010000100100100001010100010111
SHIG FLEX      3046-85 11000000000000100010000010010100000000000010001
SHIG FLEX      1455-82 11000000000000100010000010010100000000000010001
SHIG FLEX      1304-78 11000000000000100010000010000100000000000010001
SHIG FLEX      3415-87 01000000000000100010000100010100001000000010101
SHIG FLEX      0872-83 11000000000000100110000110110100000000000010001
SHIG FLEX      0871-83 11000000000000100110000110110100000000000010001
SHIG FLEX      0870-83 11000000000000100110000110110100000000000010001
SHIG FLEX      1725-82 11000000000000100010000011100100001000000010111
SHIG FLEX      0014-80 01000000000000100110000110110100000000000010001
SHIG FLEX      2167-80 11000000000000100110000111110100001000000010011
SHIG FLEX      1943-79 11000000000000100110000011010100001010000110101
SHIG FLEX      3058-85 01000000000000100010000010010100001000000010001
SHIG FLEX      1724-82 11000000000000100010000011100100001000000010001
SHIG FLEX      1095-81 11000000000000100010000011100100001000000010011
SHIG FLEX      3096-87 01000000000000100010000011010100001000000010001
SHIG FLEX      1077-82 01000000000000100010000011010100001000000010001
SHIG FLEX      0754-84 01000000000000100010000011010100001000000010001
SHIG FLEX      0649-84 01000000000000100010000011100100001000000010001
SHIG FLEX      2292-78 01000000000000100110000011010100001000000010111
SHIG FLEX      3483-85 01000000000000100110000011010100001000000010011
SHIG FLEX      2007-78 01000000000000100110000011010100001000000010001
SHIG FLEX      0648-84 01000000000000100110000011010100001000000010001
SHIG PROV      3062-85 01000000000000100110000101010100001010000010001
SHIG FLEX      2305-81 01000000000000100110000011000100001000000010001
SHIG FLEX      0755-84 01000000000000100110000011000100001000000010001
SHIG PROV      3436-86 01000000000000100110000001010100001000000010011
SHIG FLEX      3097-85 01000000000000100010000011000100001000000010001
SHIG FLEX      3095-85 01000000000000100010000011000100001000000010001
SHIG FLEX      3082-87 01000000000000100010000011000100001000000010001
SHIG FLEX      3045-87 01000000000000100010000011000100001000000010001
SHIG FLEX      0589-82 01000000000000100010000011000100001000000010001
SHIG FLEX      0048-82 01000000000000100010000011000100001000000010011
SHIG FLEX      0151-80 11000000000000100010000011010100001000000010111
SHIG FLEX      2965-79 11000000000000100010000011010100001000000110001
SHIG FLEX      3178-85 11000000000000100110000111010100001000000010001
SHIG FLEX      2147-80 11000000000000100110000111010100001000000010001
SHIG FLEX      2421-80 11000000000000100110000011010100001000000010001
SHIG FLEX      0874-83 11000000000000100110000011010100001000000010001
SHIG FLEX      0097-79 11000000000000100110000011010100001000000010001
SHIG FLEX      3417-85 11000000000000100110000011010100001000000010011
SHIG FLEX      2420-87 11000000000000100110000011010100001000000010011
SHIG FLEX      1661-79 11000000000000100110000011010100001000000010011
SHIG FLEX      1660-79 11000000000000100110000011010100001000000010011
SHIG FLEX      1659-79 11000000000000100110000011010100001000000010011
SHIG FLEX      1944-79 11000000000000100110000011010100001000000110011
SHIG FLEX      2066-80 11000000000000100110000011000100001000000010111
SHIG FLEX      2709-81 01000000000000100010000010000100001000000010011
SHIG FLEX      3479-87 01000000000000100010000010000100001000000010001
SHIG FLEX      1704-79 11000000000000100010000011010100001010000010011
SHIG FLEX      3173-87 11000000000000100010000011010100001000000010011
SHIG FLEX      0150-80 11000000000000100010000011010100001000000010011
SHIG FLEX      1492-78 11000000000000100010000010010100001000000010001
SHIG FLEX      3220-87 11000000000000100010000010010100001000000010011
SHIG FLEX      0611-79 11000000000000100010000010010100001000000010011
SHIG FLEX      3013-85 11000000000000100010000011000100001000000010011
SHIG FLEX      0778-83 11000000000000100010000011000100001000000010011
SHIG FLEX      1806-78 11000000000000100010000011010100001000000010001
SHIG FLEX      1798-78 11000000000000100010000011010100001000000010001
SHIG FLEX      0958-82 11000000000000100010000011010100001000000010001
SHIG FLEX      0748-84 11000000000000100010000011010100001000000010001
SHIG FLEX      0477-82 11000000000000100010000011010100001000000010001
SHIG FLEX      0284-81 11000000000000100010000011010100001000000010001
SHIG FLEX      2045-82 11000000000000100010000011000100001000000010001
SHIG FLEX      1593-81 11000000000000100010000011000100001000000010001
SHIG FLEX      1323-80 11000000000000100010000011000100001000000010001
SHIG FLEX      1322-80 11000000000000100010000011000100001000000010001
SHIG FLEX      0670-82 11000000000000100010000011000100001000000010001
SHIG FLEX      0577-84 11000000000000100010000011000100001000000010001
SHIG FLEX      0285-81 11000000000000100010000011000100001000000010001
SHIG PROV      0678-82 11000000000000100010000001010100001000000010101
SHIG FLEX      2080-80 11000000000000100110000011000100001000000010001
SHIG PROV      3057-86 11000000000000100110000001010100001000100010001
SHIG PROV      3558-87 11000000000000100110000101010100001000000010011
SHIG PROV      0543-80 11000000000000100110000101010100001000000010011
SHIG FLEX      0883-84 11000000000000100110000101010100001000000010001
SHIG FLEX      0689-82 11000000000000100110000101010100001000000010001
SHIG FLEX      3102-87 01000000000000100010000011000100001000000010010
SHIG BOYD      0971-81 01000000000000100010000001010100000010100010011
SHIG FLEX      2594-78 11000000000100100010000011000100001000000010011
SHIG FLEX      1549-79 11000000000000100110000001010100001000000010011
SHIG FLEX      0478-82 11000000000000100110000001010100001000000010011
SHIG FLEX      3409-87 01000000000000100010000000010100001000000010001
SHIG FLEX      0815-84 01000000000000100010000001000100001000000010011
SHIG FLEX      3257-88 01000000000000100010000001000100001000000010001
SHIG FLEX      0941-84 01000000000000100010000001000100001000000010001
SHIG FLEX      1111-84 01000000000000100010000000000100001000100010001
SHIG FLEX      2009-82 11000000000000100010000010000100000000000000001
SHIG FLEX      2300-81 11000010000000100010000011000100001000000011011
SHIG FLEX      1376-83 11000000000000100110000101000100001000000010011
SHIG FLEX      0861-84 11000000000000100110000101000100001000000010011
SHIG FLEX      0724-84 11000000000000100110000101000100001000000010011
SHIG FLEX      0525-84 11000000000000100110000101000100001000000010011
SHIG FLEX      3288-88 11000000000000100110000101000100001000000010001
SHIG FLEX      0971-82 11000000000000100110000101000100001000000010001
SHIG PROV      1334-79 11000000000000100110000101010100001000000011001
SHIG FLEX      1701-79 11000000000000100010000001010100001010000010011
SHIG FLEX      3609-87 11000000000000100010000101010100001000000010001
SHIG FLEX      3172-87 11000000000000100010000101000100001000000010001
SHIG FLEX      3110-87 11000000000000100010000101000100001000000010001
SHIG FLEX      1375-83 11000000000000100010000101000100001000000010001
SHIG FLEX      1292-84 11000000000000100010000101000100001000000010001
SHIG FLEX      0989-84 11000000000000100010000101000100001000000010001
SHIG FLEX      0074-83 11000000000000100010000101000100001000000010001
SHIG FLEX      0073-83 11000000000000100010000101000100001000000010011
SHIG FLEX      3219-88 01000000000000100010000000000100001000000010001
SHIG FLEX      0611-80 11000000000000100010000001010100001000000010001
SHIG PROV      0243-82 11000000000000100010000001010100001000000010001
SHIG FLEX      2420-80 11000000000000100010000001000100001000000010001
SHIG FLEX      0032-81 11000000000000100010000001000100001000000010001
SHIG FLEX      3303-77 11000000000000100010000000010100001000100010001
SHIG FLEX      3302-77 11000000000000100010000000010100001000100010001
SHIG FLEX      3437-86 11000000000000100110000101010100001000000010010
SHIG FLEX      3025-85 11000000000000100110000101010000001000000010011
SHIG FLEX      3048-85 11000000000000100110000001000100001000000010010
SHIG FLEX      3167-86 11000000000000100010000101000000001000000010011
SHIG FLEX      1076-82 11000000000000100010000101000000001000000010011
SHIG FLEX      3221-87 11000000000000100010000000000100001000000010011
SHIG FLEX      3047-88 11000000000000100010000000010100001000000010001
SHIG FLEX      1700-79 11000000000000100010000000000100001000000010001
SHIG FLEX      1943-77 11000000000000100010000101000100000000000010011
SHIG FLEX      2013-82 11000000000000100010000000000100000000000010001
SHIG FLEX      3168-86 11000000000000100010000101000000001000010010001
SHIG FLEX      0187-84 11000000000000100010000101010000001000000010011
SHIG FLEX      1698-77 11000000000000100010000100000000001000000110001
SHIG FLEX      3058-86 11000000000000100010000000000000001000000010011
SHIG FLEX      1874-81 11000000010000100010000100010100000000000010011
KLEB PNEU      1673-81 01000101000011111110110111111111011111100010111
KLEB PNEU      2069-82 01000101000011101110111111111111011111100010101
KLEB OZAE      0404-68 01010101000010101010111111111111011111110000101
KLEB PNEU      3283-78 00100101000010111110111111111111011111100010111
KLEB PNEU      2776-78 00100101000010111110111111111111011111100010111
KLEB PNEU      1368-79 00100101000010111110111111111111011111100010111
KLEB OZAE      2539-80 01010001000011101110111111110111011110100010111
KLEB PNEU      1337-81 01000101000011101110110111111111011111100010111
KLEB PNEU      4109-85 01100100000011101110111111011111011111100010101
KLEB PNEU      0818-81 01100000010011101110111111111111011111100010111
KLEB PNEU      4217-83 01110100000010101110111111111111011111100010101
KLEB PNEU      2530-81 01100001000010101110111111111110011111100010101
KLEB PNEU      4245-85 01100100000000101110111111111111011111100010101
KLEB PNEU      0072-77 00100101000010111110111111111110011010100010101
KLEB PNEU      4097-87 01100101000010101110111111111111011111100010101
KLEB PNEU      0674-79 01100100100011111110111111111111011111100010111
KLEB PNEU      4218-83 00110100000010101110111111111111011111100010101
KLEB PNEU      4348-83 00100001000001101110111111111111011110100010101
KLEB OZAE      4392-83 01010101000110111110111111111111011101100010101
KLEB PNEU      0574-79 00110001000001101110111111111111011111100010111
KLEB PNEU      4017-87 01110100000001101110111111111111011111110010101
KLEB PNEU      0924-78 01100101000011111110111111111111011111100010111
KLEB PNEU      0160-81 00100100000011111110110111111111011111100010111
KLEB PNEU      4076-82 00110001000011101110111111111111011111100010101
